recall,precision
0.9968553459119497,0.15794718485301446
0.9968553459119497,0.15796686184128567
0.9968553459119497,0.1579865437328682
0.9968553459119497,0.158006230529595
0.9968553459119497,0.1580259222333001
0.9968553459119497,0.15804561884581828
0.9968553459119497,0.1580653203689853
0.9968553459119497,0.15808502680463782
0.9968553459119497,0.15810473815461346
0.9968553459119497,0.1581244544207507
0.9968553459119497,0.158144175604889
0.9968553459119497,0.15816390170886865
0.9968553459119497,0.15818363273453093
0.9968553459119497,0.15820336868371804
0.9968553459119497,0.158223109558273
0.9968553459119497,0.15824285536003993
0.9968553459119497,0.1582626060908637
0.9968553459119497,0.1582823617525902
0.9968553459119497,0.15830212234706617
0.9968553459119497,0.15832188787613935
0.9968553459119497,0.15834165834165834
0.9968553459119497,0.1583614337454727
0.9968553459119497,0.15838121408943293
0.9968553459119497,0.15840099937539037
0.9968553459119497,0.1584207896051974
0.9968553459119497,0.15844058478070724
0.9968553459119497,0.15846038490377407
0.9968553459119497,0.15848018997625296
0.9968553459119497,0.1585
0.9968553459119497,0.15851981497687212
0.9968553459119497,0.1585396349087272
0.9968553459119497,0.15855945979742403
0.9968553459119497,0.1585792896448224
0.9968553459119497,0.15859912445278299
0.9968553459119497,0.15861896422316737
0.9968553459119497,0.1586388089578381
0.9968553459119497,0.15865865865865866
0.9968553459119497,0.15867851332749344
0.9968553459119497,0.15869837296620776
0.9968553459119497,0.15871823757666792
0.9968553459119497,0.1587381071607411
0.9968553459119497,0.15875798172029548
0.9968553459119497,0.1587778612572001
0.9968553459119497,0.15879774577332498
0.9968553459119497,0.15881763527054107
0.9968553459119497,0.15883752975072027
0.9968553459119497,0.1588574292157354
0.9968553459119497,0.1588773336674602
0.9968553459119497,0.15889724310776943
0.9968553459119497,0.15891715753853866
0.9968553459119497,0.15893707696164452
0.9968553459119497,0.1589570013789645
0.9968553459119497,0.15897693079237712
0.9968553459119497,0.15899686520376174
0.9968553459119497,0.15901680461499876
0.9968553459119497,0.1590367490279694
0.9968553459119497,0.15905669844455594
0.9968553459119497,0.15907665286664158
0.9968553459119497,0.1590966122961104
0.9968553459119497,0.15911657673484753
0.9968553459119497,0.15913654618473896
0.9968553459119497,0.15915652064767163
0.9968553459119497,0.15917650012553353
0.9968553459119497,0.15919648462021344
0.9968553459119497,0.1592164741336012
0.9968553459119497,0.1592364686675876
0.9968553459119497,0.1592564682240643
0.9968553459119497,0.159276472804924
0.9968553459119497,0.1592964824120603
0.9968553459119497,0.15931649704736775
0.9968553459119497,0.1593365167127419
0.9968553459119497,0.15935654141007918
0.9968553459119497,0.159376571141277
0.9968553459119497,0.15939660590823382
0.9968553459119497,0.1594166457128489
0.9968553459119497,0.1594366905570225
0.9968553459119497,0.15945674044265593
0.9968553459119497,0.15947679537165135
0.9968553459119497,0.15949685534591196
0.9968553459119497,0.1595169203673418
0.9968553459119497,0.159536990437846
0.9968553459119497,0.15955706555933055
0.9968553459119497,0.1595771457337025
0.9968553459119497,0.15959723096286973
0.9968553459119497,0.1596173212487412
0.9968553459119497,0.15963741659322675
0.9968553459119497,0.15965751699823721
0.9968553459119497,0.15967762246568443
0.9968553459119497,0.1596977329974811
0.9968553459119497,0.159717848595541
0.9968553459119497,0.15973796926177877
0.9968553459119497,0.1597580949981101
0.9968553459119497,0.15977822580645162
0.9968553459119497,0.15979836168872086
0.9968553459119497,0.1598185026468364
0.9968553459119497,0.15983864868271777
0.9968553459119497,0.15985879979828543
0.9968553459119497,0.15987895599546084
0.9968553459119497,0.15989911727616646
0.9968553459119497,0.15991928364232563
0.9968553459119497,0.15993945509586277
